age,in_incidence_rates,in_prevalence_rates,in_remission_rates,in_mortality_rates,out_incidence_rates,out_prevalence_rates,out_remission_rates,out_case_fatality_rates,out_duration_years,out_mortality_rates,out_rr_mortality_number,out_age_of_onset_years,disease,sex,in_case_fatality_rates,qimd
54,0.0006580352,0.0666610168,0,1.81766e-05,0.0007222434,0.023096734,0,0.0007869624,28.6668855612,1.81763e-05,1.3776528584,54.5,copd,women,,5 least deprived
55,0.0007255699,0.0682456241,0,2.25437e-05,0.0008037229,0.0226081535,0,0.000997123,27.7526958019,2.25432e-05,1.4411243099,55.5,copd,women,,5 least deprived
56,0.0008000358,0.0698650797,0,2.88241e-05,0.0008923232,0.0233703851,0,0.0012333241,26.8466706453,2.88234e-05,1.5034858055,56.5,copd,women,,5 least deprived
57,0.0008821442,0.0715200148,0,3.77275e-05,0.0009910089,0.0242088812,0,0.0015583591,25.9500001544,3.77264e-05,1.5859551399,57.5,copd,women,,5 least deprived
58,0.0009726794,0.0732110658,0,4.99323e-05,0.0011020035,0.024710233,0,0.0020206258,25.0653250767,4.99307e-05,1.6969154666,58.5,copd,women,,5 least deprived
59,0.0010725064,0.0749388737,0,6.53934e-05,0.0012245719,0.0257274976,0,0.0025416294,24.1947654151,6.53907e-05,1.8008699697,59.5,copd,women,,5 least deprived
60,0.0011825787,0.0767040835,0,8.33427e-05,0.001361252,0.0268440866,0,0.0031044615,23.3391007468,8.33379e-05,1.8907464309,60.5,copd,women,,5 least deprived
61,0.0013039478,0.0785073447,0,0.0001029804,0.0015164377,0.0273642357,0,0.003763008,22.4994397712,0.0001029742,1.9805904466,61.5,copd,women,,5 least deprived
62,0.0014377731,0.0803493101,0,0.0001235068,0.0016863466,0.0287259174,0,0.0042990647,21.6749798145,0.0001234979,2.0155051308,62.5,copd,women,,5 least deprived
63,0.001585333,0.0822306358,0,0.0001441859,0.0018756842,0.0302271495,0,0.0047695337,20.8632011704,0.0001441739,2.0200182697,63.5,copd,women,,5 least deprived
64,0.0017480372,0.0841519807,0,0.0001657463,0.0020859744,0.031884999,0,0.005197589,20.0626067578,0.0001657311,2.0057634146,64.5,copd,women,,5 least deprived
65,0.0019274398,0.0861140062,0,0.0001903812,0.0023228313,0.0333781605,0,0.0057029681,19.2731525977,0.0001903626,1.998521773,65.5,copd,women,,5 least deprived
66,0.0021252546,0.0881173754,0,0.0002203473,0.0025828642,0.0354080639,0,0.0062220743,18.4952248533,0.0002203223,1.9863206991,66.5,copd,women,,5 least deprived
67,0.0023433714,0.0901627532,0,0.0002579016,0.002871895,0.0376464932,0,0.0068493963,17.7292659843,0.0002578701,1.9842107178,67.5,copd,women,,5 least deprived
68,0.0025838737,0.0922508053,0,0.0003052247,0.0031915235,0.0401103144,0,0.0076080683,16.9765383938,0.0003051815,1.9923936286,68.5,copd,women,,5 least deprived
69,0.0028490589,0.0943821975,0,0.0003627423,0.0035450896,0.0428170259,0,0.0084699551,16.2380787378,0.0003626849,2.0030122575,69.5,copd,women,,5 least deprived
70,0.0031414604,0.0965575961,0,0.0004291258,0.0039348882,0.0457835729,0,0.0093705525,15.5141914421,0.0004290532,2.0057734784,70.5,copd,women,,5 least deprived
71,0.0034638712,0.0987776661,0,0.00050297,0.004363301,0.049032657,0,0.0102549511,14.8044536232,0.0005028749,1.9943177114,71.5,copd,women,,5 least deprived
72,0.0038193714,0.1010430714,0,0.0005828699,0.004847466,0.0519501642,0,0.0112162374,14.1090579301,0.0005827483,1.9774501219,72.5,copd,women,,5 least deprived
73,0.0042113568,0.103354474,0,0.0006675368,0.0053621498,0.0558668154,0,0.0119446871,13.4271145001,0.0006673909,1.9295192897,73.5,copd,women,,5 least deprived
74,0.0046435721,0.1057125332,0,0.0007583577,0.0059203647,0.0601490943,0,0.012603475,12.7571809751,0.0007581858,1.8699342271,74.5,copd,women,,5 least deprived
75,0.005120146,0.1081179049,0,0.0008593957,0.0065230936,0.0648216747,0,0.0132529685,12.0997343177,0.0008592003,1.8059768697,75.5,copd,women,,5 least deprived
76,0.0056456311,0.1105712411,0,0.0009748302,0.0071688719,0.0699038785,0,0.0139399068,11.4562081941,0.0009746013,1.742006926,76.5,copd,women,,5 least deprived
77,0.0062250471,0.1130731889,0,0.0011088405,0.0078547368,0.0754078665,0,0.0146987707,10.828793958,0.0011085836,1.6803269989,77.5,copd,women,,5 least deprived
78,0.0068639291,0.1156243898,0,0.0012654135,0.0085766039,0.0813439666,0,0.0155500252,10.2201852123,0.0012651216,1.6223546763,78.5,copd,women,,5 least deprived
79,0.0075683801,0.1182254792,0,0.0014441076,0.009328735,0.0877095575,0,0.0164578811,9.6326117081,0.0014437819,1.569105096,79.5,copd,women,,5 least deprived
80,0.0083451296,0.120877085,0,0.001640053,0.0101006921,0.0944963876,0,0.0173487344,9.0665745864,0.0016397146,1.5208427382,80.5,copd,women,,5 least deprived
81,0.0092015974,0.1235798272,0,0.0018481871,0.0108820191,0.1016907731,0,0.0181674974,8.520195471,0.0018478459,1.4785527219,81.5,copd,women,,5 least deprived
82,0.0101459653,0.1263343167,0,0.0020634476,0.011656603,0.1092714449,0,0.0188768385,7.988822948,0.0020631368,1.4434069144,82.5,copd,women,,5 least deprived
83,0.0111872544,0.1291411549,0,0.0022810472,0.0124050669,0.1172059194,0,0.0194554971,7.4654819807,0.0022807932,1.4146110667,83.5,copd,women,,5 least deprived
84,0.0123354118,0.1320009321,0,0.0025025295,0.0131062033,0.1254461071,0,0.0199434278,6.9451914779,0.002502372,1.3854458165,84.5,copd,women,,5 least deprived
85,0.0136014056,0.134914227,0,0.0027357687,0.01373588,0.1339218502,0,0.0204234402,6.4301455079,0.0027357414,1.3499668743,85.5,copd,women,,5 least deprived
86,0.0149973293,0.1378816054,0,0.0029889142,0.0142703728,0.14253859,0,0.0209656482,5.9323805867,0.0029890577,1.3045371718,86.5,copd,women,,5 least deprived
87,0.0165365178,0.1409036196,0,0.0032701156,0.0146881257,0.1511800756,0,0.0216284409,5.4781968264,0.0032704779,1.2490121803,87.5,copd,women,,5 least deprived
88,0.0182336743,0.1439808069,0,0.0035862961,0.0149722378,0.1597133592,0,0.0224539786,5.114405492,0.0035869307,1.1912485245,88.5,copd,women,,5 least deprived
89,0.0201050113,0.1471136887,0,0.0039161758,0.0151110813,0.1680063397,0,0.0233108109,4.8926193938,0.003917125,1.1485187442,89.5,copd,women,,5 least deprived
20,0.000309588,,0.081156006,0,0.0003094709,0.0029398036,0.0813840318,0.0294275403,10.5479022346,8.65066e-05,227.5590773586,20.5,breast cancer,women,0.035057279,5 least deprived
21,0.0003202947,,0.0812615027,0,0.000320179,0.0029562004,0.0814722594,0.0281683355,10.720528928,8.327e-05,196.5086756763,21.5,breast cancer,women,0.0330005142,5 least deprived
22,0.0003335634,,0.0813854837,0,0.0003334469,0.002984943,0.0815837065,0.0269696732,10.9005869601,8.05051e-05,168.3778372498,22.5,breast cancer,women,0.0311845917,5 least deprived
23,0.0003495862,,0.0815272301,3.173e-07,0.0003495836,0.0030648771,0.0815341639,0.0001035374,10.9427229726,3.174e-07,1.5709375711,23.5,breast cancer,women,0.0295952602,5 least deprived
24,0.0003686071,,0.0816860233,1.2949e-06,0.0003685899,0.0031939586,0.0817112155,0.0004056319,10.8364352474,1.2959e-06,2.9876942891,24.5,breast cancer,women,0.0282182685,5 least deprived
25,0.0003909223,,0.0818611445,2.6807e-06,0.0003908868,0.0033319226,0.0819109201,0.0008056185,10.7273550841,2.6849e-06,4.5353671054,25.5,breast cancer,women,0.0270393652,5 least deprived
26,0.0004168302,,0.0820518749,4.4161e-06,0.0004167654,0.0034809864,0.082131178,0.0012715257,10.6162653579,4.4273e-06,6.0743862284,26.5,breast cancer,women,0.0260442992,5 least deprived
27,0.0004466292,,0.0822574959,6.4424e-06,0.0004465336,0.0036435421,0.0823700556,0.0017740184,10.5035896289,6.4654e-06,7.5877895119,27.5,breast cancer,women,0.0252188189,5 least deprived
28,0.0004806178,,0.0824772885,8.709e-06,0.0004804813,0.003822141,0.0826234031,0.0022884343,10.3894039817,8.7492e-06,9.1312391629,28.5,breast cancer,women,0.0245486733,5 least deprived
29,0.0005190942,,0.0827105342,1.13478e-05,0.0005189059,0.0040194523,0.0828908421,0.0028383613,10.273728772,1.14122e-05,10.8659088993,29.5,breast cancer,women,0.024019611,5 least deprived
30,0.000562357,,0.0829565141,1.46732e-05,0.000562107,0.0042378881,0.0831758162,0.0034849455,10.1570474317,1.47737e-05,13.0135502182,30.5,breast cancer,women,0.0236173807,5 least deprived
31,0.0006107046,,0.0832145095,1.90076e-05,0.0006103753,0.0044796262,0.0834761793,0.0042761736,10.0404605585,1.91624e-05,15.6971063022,31.5,breast cancer,women,0.0233277311,5 least deprived
32,0.0006644352,,0.0834838016,2.46734e-05,0.000664005,0.0047466156,0.0837934507,0.0052456462,9.9255657031,2.49084e-05,18.9189331309,32.5,breast cancer,women,0.0231364109,5 least deprived
33,0.0007238475,,0.0837636717,3.19812e-05,0.0007232962,0.0050406098,0.0841197082,0.0064113657,9.8143065679,3.233e-05,22.5435341647,33.5,breast cancer,women,0.0230291688,5 least deprived
34,0.0007892397,,0.0840534011,4.09689e-05,0.0007885556,0.0053632518,0.0844518255,0.0077280183,9.7085767162,4.14647e-05,26.2260001665,34.5,breast cancer,women,0.0229917536,5 least deprived
35,0.0008609102,,0.084352271,5.14017e-05,0.0008600892,0.0057165568,0.0847819051,0.0091044127,9.6096814538,5.20688e-05,29.4833715655,35.5,breast cancer,women,0.023009914,5 least deprived
36,0.0009391576,,0.0846595625,6.30331e-05,0.0009382103,0.0061029112,0.0851079131,0.0104624501,9.518162327,6.38808e-05,31.9216138362,36.5,breast cancer,women,0.0230693986,5 least deprived
37,0.0010242801,,0.0849745571,7.56164e-05,0.0010232144,0.0065250258,0.0854302919,0.0117403263,9.4339545352,7.66427e-05,33.2784774357,37.5,breast cancer,women,0.0231559562,5 least deprived
38,0.0011165762,,0.0852965359,8.89116e-05,0.0011154086,0.0069858901,0.0857500416,0.0128917228,9.3565250042,9.01051e-05,33.4662043933,38.5,breast cancer,women,0.0232553355,5 least deprived
39,0.0012163443,,0.0856247802,0.0001028271,0.0012150845,0.0074886535,0.0860710141,0.0139037502,9.2850847515,0.0001041741,32.6904553867,39.5,breast cancer,women,0.0233532851,5 least deprived
40,0.0013238828,,0.0859585712,0.0001174204,0.0013225424,0.0080364599,0.0863923885,0.0147882342,9.2188278687,0.0001189082,31.2737195646,40.5,breast cancer,women,0.0234355539,5 least deprived
41,0.0014394902,,0.0862971902,0.0001327552,0.001438074,0.0086324293,0.0867177474,0.0155575367,9.1570373017,0.0001343725,29.5107683922,41.5,breast cancer,women,0.0234878904,5 least deprived
42,0.0015634647,,0.0866399184,0.0001488955,0.0015619792,0.0092794924,0.0870444994,0.0162235871,9.0990708128,0.0001506304,27.6432981357,42.5,breast cancer,women,0.0234960435,5 least deprived
43,0.0016961049,,0.0869860371,0.0001658998,0.0016945603,0.0099805111,0.0873738246,0.016797106,9.0443352428,0.0001677385,25.8270111266,43.5,breast cancer,women,0.0234457618,5 least deprived
44,0.0018377091,,0.0873348276,0.0001837113,0.0018361224,0.0107382724,0.0877042659,0.0172775505,8.9922425533,0.0001856374,24.0594772606,44.5,breast cancer,women,0.0233227941,5 least deprived
45,0.0019885758,,0.087685571,0.0002021571,0.0019869518,0.011555745,0.0880354081,0.0176562519,8.9421229368,0.0002041493,22.3037908437,45.5,breast cancer,women,0.023112889,5 least deprived
46,0.0021490033,,0.0880374208,0.0002210593,0.0021473606,0.0124360323,0.0883657752,0.0179287092,8.893202411,0.000223092,20.5387868453,46.5,breast cancer,women,0.0228065989,5 least deprived
47,0.0023192901,,0.0883890194,0.0002402401,0.0023176468,0.0133823568,0.0886956444,0.0180942561,8.8446364556,0.0002422855,18.7567695894,47.5,breast cancer,women,0.0224136904,5 least deprived
48,0.0024993601,,0.088738881,0.0002595293,0.0024977339,0.0143978583,0.0890228777,0.0181560317,8.7955368855,0.0002615612,16.9754480198,48.5,breast cancer,women,0.021948734,5 least deprived
49,0.0026805264,,0.0890855202,0.0002789334,0.0026789453,0.0154813002,0.0893458174,0.0181352896,8.7450402723,0.0002809209,15.2760238776,49.5,breast cancer,women,0.0214262998,5 least deprived
50,0.0028454908,,0.0894274515,0.0002986359,0.0028440155,0.0166191749,0.0896605015,0.0180733043,8.6924490389,0.0003005321,13.7375155386,50.5,breast cancer,women,0.0208609583,5 least deprived
51,0.002976581,,0.0897631892,0.0003188278,0.0029752941,0.0177824443,0.089963741,0.0180170422,8.6373391854,0.0003205552,12.4098719626,51.5,breast cancer,women,0.0202672798,5 least deprived
52,0.0030561243,,0.0900912479,0.0003397,0.0030551377,0.0189277743,0.0902485029,0.018014374,8.5795841634,0.0003411318,11.3186822866,52.5,breast cancer,women,0.0196598346,5 least deprived
53,0.0030675217,,0.090410142,0.0003614322,0.0030669457,0.0199993922,0.0905071933,0.0181117924,8.5193475404,0.0003623668,10.4642475061,53.5,breast cancer,women,0.019053193,5 least deprived
54,0.0030188596,,0.0907183858,0.0003839406,0.003018782,0.0209423958,0.090732673,0.0183345397,8.4570355155,0.0003840858,9.7985028754,54.5,breast cancer,women,0.0184619254,5 least deprived
55,0.00294291,,0.091014494,0.0004068782,0.0029433795,0.021726119,0.0909194674,0.0186766282,8.3931402009,0.0004058597,9.2624859735,55.5,breast cancer,women,0.017900602,5 least deprived
56,0.0028735185,,0.0912963347,0.0004298863,0.0028745682,0.0223543133,0.0910650468,0.0191109398,8.3280593661,0.0004272764,8.801750218,56.5,breast cancer,women,0.0173831574,5 least deprived
57,0.0028445304,,0.0915591915,0.0004526065,0.0028462143,0.0228626902,0.0911694276,0.0195926483,8.2619601129,0.0004479888,8.3669883207,57.5,breast cancer,women,0.0169209831,5 least deprived
58,0.0028885855,,0.0917977018,0.0004746884,0.0028910034,0.0233155029,0.0912411643,0.0200608999,8.1946729385,0.0004677758,7.9190205549,58.5,breast cancer,women,0.0165248346,5 least deprived
59,0.0030105979,,0.092006503,0.0004959705,0.003013874,0.023789326,0.0912936756,0.0204572473,8.1256418852,0.0004867221,7.4460991866,59.5,breast cancer,women,0.0162054678,5 least deprived
60,0.0031877555,,0.0921802323,0.0005164802,0.003191955,0.0243456351,0.0913428513,0.0207461045,8.0539983172,0.0005051566,6.952568103,60.5,breast cancer,women,0.0159736381,5 least deprived
61,0.0033960406,,0.0923135272,0.0005362529,0.0034011004,0.0250182274,0.0913982129,0.0209166261,7.9787099881,0.0005234019,6.4505979876,61.5,breast cancer,women,0.0158401013,5 least deprived
62,0.0036114357,,0.0924010251,0.0005553242,0.0036171146,0.0258150061,0.0914627281,0.0209788893,7.8987005688,0.0005416994,5.9555359937,62.5,breast cancer,women,0.0158156131,5 least deprived
63,0.0038101858,,0.0924373632,0.0005737447,0.0038160669,0.0267204631,0.0915323118,0.0209586656,7.8129366963,0.0005601727,5.4822456678,63.5,breast cancer,women,0.015910929,5 least deprived
64,0.0039745721,,0.0924171791,0.00059191,0.003980214,0.0277009014,0.0915893968,0.0209007086,7.7204827641,0.0005791252,5.0444075357,64.5,breast cancer,women,0.0161368047,5 least deprived
65,0.0040929124,,0.09233511,0.0006105608,0.0040979421,0.0287118206,0.0916144745,0.020860148,7.620554401,0.0005990891,4.6523634158,65.5,breast cancer,women,0.016503996,5 least deprived
66,0.0041537869,,0.0921856,0.0006304528,0.004157963,0.0297019398,0.0915857708,0.0208892974,7.5125307128,0.0006205978,4.3113629432,66.5,breast cancer,women,0.017025483,5 least deprived
67,0.0041457758,,0.0919623195,0.0006523419,0.0041489876,0.0306139991,0.0914855443,0.0210397013,7.3959408713,0.000644232,4.0232590562,67.5,breast cancer,women,0.0177231443,5 least deprived
68,0.0040585378,,0.0916587457,0.0006769723,0.0040608216,0.0313857091,0.0912982441,0.0213633001,7.2704869856,0.0006705896,3.7866210052,68.5,breast cancer,women,0.0186210831,5 least deprived
69,0.0039065344,,0.0912683558,0.0007048231,0.0039080269,0.0319620707,0.091011281,0.0219016807,7.1360775304,0.0007000651,3.5935974961,69.5,breast cancer,women,0.0197434026,5 least deprived
70,0.0037290304,,0.0907846269,0.0007361087,0.0037299121,0.0323176383,0.0906176472,0.0226769171,6.9928232249,0.0007328581,3.4339911399,70.5,breast cancer,women,0.0211142058,5 least deprived
71,0.0035663689,,0.0902010362,0.0007710317,0.0035668017,0.0324658713,0.0901120078,0.0236941264,6.8409792372,0.0007691994,3.2973770624,71.5,breast cancer,women,0.0227575961,5 least deprived
72,0.0034588931,,0.0895110608,0.000809795,0.003458987,0.0324562299,0.0894908449,0.0249393053,6.6808751066,0.0008093518,3.173360469,72.5,breast cancer,women,0.0246976764,5 least deprived
73,0.0034453935,,0.0887081779,0.0008526408,0.0034451934,0.0323705074,0.088750853,0.0263739358,6.5128159904,0.0008536419,3.0523837859,73.5,breast cancer,women,0.0269585501,5 least deprived
74,0.0035289533,,0.0877858646,0.0009007241,0.0035284449,0.0323028214,0.0878866578,0.0279652348,6.3370084582,0.0009032723,2.9302545368,74.5,breast cancer,women,0.0295643202,5 least deprived
75,0.0036769481,,0.086737598,0.0009561124,0.0036760892,0.0323249835,0.0868902029,0.0297095561,6.1536425413,0.0009603067,2.8067812546,75.5,breast cancer,women,0.03253909,5 least deprived
76,0.003855201,,0.0855631634,0.0010209126,0.0038539642,0.032470608,0.0857591444,0.0316233779,5.9630940187,0.0010268144,2.6832799341,76.5,breast cancer,women,0.035888168,5 least deprived
77,0.0040295351,,0.0842875784,0.0010972318,0.0040279341,0.0327370679,0.084514727,0.0337473213,5.7662161213,0.0011048093,2.5619819048,77.5,breast cancer,women,0.0395416843,5 least deprived
78,0.0041668,,0.0829421687,0.0011869355,0.0041649097,0.0330884199,0.0831872981,0.0361463583,5.5646073151,0.00119607,2.4466764406,78.5,breast cancer,women,0.0434109747,5 least deprived
79,0.0042574545,,0.0815582599,0.001286333,0.004255356,0.0334715977,0.0818123556,0.038746351,5.3600523316,0.0012969513,2.3398289659,79.5,breast cancer,women,0.0474073748,5 least deprived
80,0.0043155662,,0.0801671777,0.0013861771,0.004313315,0.0338443891,0.080427613,0.0413143262,5.1531972629,0.0013982993,2.2403363986,80.5,breast cancer,women,0.0514422201,5 least deprived
81,0.0043562296,,0.0788002478,0.0014769795,0.0043538176,0.0341886587,0.0790673993,0.0436012387,4.9425344875,0.0014906965,2.1485066423,81.5,breast cancer,women,0.0554268463,5 least deprived
82,0.0043945389,,0.0774887958,0.0015492514,0.0043919356,0.0345091891,0.0777657104,0.045340035,4.7236583678,0.00156467,2.0650133525,82.5,breast cancer,women,0.059272589,5 least deprived
83,0.0044449856,,0.0762641474,0.0015944536,0.0044421328,0.034831465,0.0765545798,0.0462678622,4.4890022943,0.0016116095,1.9860024448,83.5,breast cancer,women,0.0628907838,5 least deprived
84,0.0045081986,,0.0751576283,0.001625881,0.0045050897,0.0351833784,0.0754588468,0.046740447,4.2313537646,0.0016445389,1.9033507134,84.5,breast cancer,women,0.0661927664,5 least deprived
85,0.0045709438,,0.0742005642,0.001678663,0.0045676944,0.0355620407,0.0745027095,0.0477592784,3.9496930629,0.0016984771,1.8183814892,85.5,breast cancer,women,0.0690898724,5 least deprived
86,0.0046193846,,0.0734234127,0.0017888781,0.0046161781,0.0359181512,0.0737121664,0.0503776807,3.652495092,0.0018095045,1.7317625582,86.5,breast cancer,women,0.0714957458,5 least deprived
87,0.0046396841,,0.072836667,0.0019926049,0.0046368578,0.0361589146,0.0730866059,0.0556699591,3.3606362308,0.0020128933,1.6409383802,87.5,breast cancer,women,0.0733771269,5 least deprived
88,0.0046188279,,0.0724308562,0.0023230067,0.0046170388,0.0361552597,0.0725890237,0.0646799387,3.1115844012,0.0023381866,1.550902051,88.5,breast cancer,women,0.0747538515,5 least deprived
89,0.004562711,,0.072195641,0.0027461965,0.0045629232,0.0357893574,0.0721766766,0.0766942724,2.9492005989,0.0027440103,1.4886375292,89.5,breast cancer,women,0.0756480642,5 least deprived
20,2.62913e-05,,0.079863343,6.844e-07,2.62875e-05,0.0002201205,0.0798941685,0.0031159684,10.0751774365,6.861e-07,9.9725694042,20.5,colon cancer,men,0.064987779,5 least deprived
21,2.54299e-05,,0.0797062639,1.0179e-06,2.54252e-05,0.0002276443,0.0797487024,0.0044862083,9.9144668087,1.0215e-06,13.4873918378,21.5,colon cancer,men,0.0652107948,5 least deprived
22,2.43624e-05,,0.0795230374,1.3229e-06,2.4357e-05,0.0002334005,0.0795758448,0.0056916276,9.7513955028,1.3286e-06,16.3404431161,22.5,colon cancer,men,0.0654722213,5 least deprived
23,2.30755e-05,,0.0793161516,1.5601e-06,2.30701e-05,0.000237371,0.0793754475,0.0066042303,9.5828119441,1.5678e-06,18.0508352526,23.5,colon cancer,men,0.0657698541,5 least deprived
24,2.15991e-05,,0.0790880943,1.7508e-06,2.1594e-05,0.0002395555,0.0791525668,0.007347618,9.4053984268,1.7602e-06,19.02790064,24.5,colon cancer,men,0.066101489,5 least deprived
25,2.0007e-05,,0.0788413533,1.9766e-06,2.00022e-05,0.0002399506,0.0789127457,0.0082870478,9.2180483745,1.9884e-06,20.2989570417,25.5,colon cancer,men,0.0664649215,5 least deprived
26,1.83746e-05,,0.0785784167,2.322e-06,1.83699e-05,0.0002385418,0.0786595989,0.0098017065,9.0231028014,2.3379e-06,22.784045675,26.5,colon cancer,men,0.0668579472,5 least deprived
27,1.67774e-05,,0.0783017723,2.8713e-06,1.67727e-05,0.000235303,0.0783989189,0.0123039161,8.8265792305,2.8947e-06,27.4154286004,27.5,colon cancer,men,0.0672783618,5 least deprived
28,1.5291e-05,,0.0780139081,3.7031e-06,1.5286e-05,0.0002302002,0.0781318966,0.0162502578,8.6385593891,3.74e-06,35.2558491238,28.5,colon cancer,men,0.0677239608,5 least deprived
29,1.39909e-05,,0.0777173119,4.7666e-06,1.39858e-05,0.0002232575,0.0778556794,0.0216094645,8.4714150012,4.823e-06,46.1932243112,29.5,colon cancer,men,0.06819254,5 least deprived
30,1.29525e-05,,0.0774144716,5.8813e-06,1.29475e-05,0.0002146839,0.0775679231,0.0277675567,8.3354793645,5.9589e-06,58.7204059138,30.5,colon cancer,men,0.0686818949,5 least deprived
31,1.22514e-05,,0.0771078753,6.8613e-06,1.22465e-05,0.0002049262,0.0772663741,0.0339570993,8.2361803629,6.9554e-06,70.6955598589,31.5,colon cancer,men,0.0691898212,5 least deprived
32,1.1963e-05,,0.0768000107,7.5203e-06,1.19581e-05,0.0001946541,0.0769552565,0.0391783084,8.1724618852,7.6222e-06,79.2053281657,32.5,colon cancer,men,0.0697141145,5 least deprived
33,1.21628e-05,,0.0764933658,7.6808e-06,1.21577e-05,0.0001847364,0.0766434163,0.042149534,8.1341089389,7.7825e-06,81.1450050893,33.5,colon cancer,men,0.0702525704,5 least deprived
34,1.29265e-05,,0.0761904285,7.3599e-06,1.29204e-05,0.0001761268,0.0763390371,0.042360326,8.102518053,7.4574e-06,76.5751769929,34.5,colon cancer,men,0.0708029845,5 least deprived
35,1.43294e-05,,0.0758936867,6.7692e-06,1.43214e-05,0.0001696687,0.0760441529,0.0404486066,8.0575764689,6.8607e-06,68.26664754,35.5,colon cancer,men,0.0713631525,5 least deprived
36,1.64471e-05,,0.0756056283,6.1288e-06,1.64362e-05,0.0001660105,0.0757571457,0.0374294485,7.9839956177,6.2129e-06,59.133048839,36.5,colon cancer,men,0.07193087,5 least deprived
37,1.9355e-05,,0.0753287413,5.6588e-06,1.93399e-05,0.0001656163,0.0754781986,0.0346338549,7.8749195147,5.7363e-06,51.7642579847,37.5,colon cancer,men,0.0725039325,5 least deprived
38,2.31288e-05,,0.0750655135,5.575e-06,2.31077e-05,0.0001687783,0.0752126019,0.0334727684,7.7344083561,5.6509e-06,48.0533618871,38.5,colon cancer,men,0.0730801358,5 least deprived
39,2.78438e-05,,0.0748184328,5.9939e-06,2.78143e-05,0.0001756769,0.0749650292,0.0345700698,7.575188571,6.0759e-06,48.0921454493,39.5,colon cancer,men,0.0736572755,5 least deprived
40,3.35756e-05,,0.0745899872,6.9328e-06,3.35351e-05,0.0001864904,0.0747359405,0.0376622178,7.4121610468,7.0281e-06,50.8066128323,40.5,colon cancer,men,0.0742331472,5 least deprived
41,4.03997e-05,,0.0743826646,8.4046e-06,4.03462e-05,0.0002014459,0.0745241607,0.0422519655,7.25800686,8.5184e-06,54.879177328,41.5,colon cancer,men,0.0748055464,5 least deprived
42,4.83916e-05,,0.0741989528,1.04221e-05,4.83254e-05,0.0002208206,0.0743321176,0.0477557698,7.1221061876,1.05558e-05,58.8268004637,42.5,colon cancer,men,0.0753722689,5 least deprived
43,5.76267e-05,,0.0740413399,1.2995e-05,5.7551e-05,0.0002449419,0.0741601788,0.0536034116,7.0104554146,1.31447e-05,61.3277278818,43.5,colon cancer,men,0.0759311102,5 least deprived
44,6.81807e-05,,0.0739123136,1.60567e-05,6.81005e-05,0.0002742219,0.0740124052,0.0590527724,6.9251772401,1.62142e-05,61.6946912234,44.5,colon cancer,men,0.0764798661,5 least deprived
45,8.0129e-05,,0.073814362,1.94649e-05,8.00476e-05,0.000309217,0.0738971285,0.0633743541,6.8637485241,1.96236e-05,59.8201967102,45.5,colon cancer,men,0.077016332,5 least deprived
46,9.35471e-05,,0.0737500724,2.30737e-05,9.3463e-05,0.0003506459,0.0738209775,0.0661675946,6.819681252,2.32356e-05,56.1860609694,46.5,colon cancer,men,0.0775340669,5 least deprived
47,0.0001085104,,0.0737224307,2.67373e-05,0.0001084164,0.0003993713,0.0737894469,0.0672908782,6.7839644229,2.69152e-05,51.5047192164,47.5,colon cancer,men,0.0780096823,5 least deprived
48,0.0001250923,,0.0737345222,3.03247e-05,0.0001249759,0.0004563806,0.073805744,0.0668118884,6.7462011785,3.05392e-05,46.4048175241,48.5,colon cancer,men,0.0784155532,5 least deprived
49,0.0001433122,,0.0737894321,3.40467e-05,0.000143165,0.0005225899,0.0738682252,0.0655560268,6.6977565585,3.43124e-05,41.5234680745,49.5,colon cancer,men,0.0787240545,5 least deprived
50,0.0001631362,,0.0738902457,3.84557e-05,0.0001629596,0.0005984841,0.0739741248,0.064686852,6.6359596085,3.87737e-05,37.4191634485,50.5,colon cancer,men,0.0789075609,5 least deprived
51,0.0001845277,,0.0740400485,4.41191e-05,0.0001843322,0.0006839493,0.0741234397,0.0649352941,6.5645734206,4.44795e-05,34.2345423053,51.5,colon cancer,men,0.0789384474,5 least deprived
52,0.0002074505,,0.0742419257,5.16041e-05,0.0002072571,0.000778305,0.0743165515,0.066688499,6.4917703794,5.19803e-05,31.8695676973,52.5,colon cancer,men,0.0787890887,5 least deprived
53,0.0002319428,,0.0744989627,6.14522e-05,0.0002317862,0.0008804045,0.0745540706,0.0700738918,6.428538112,6.17815e-05,30.1231703016,53.5,colon cancer,men,0.0784318599,5 least deprived
54,0.0002597586,,0.0748142446,7.36122e-05,0.000259682,0.0009898363,0.0748386586,0.0744392485,6.3856334997,7.37861e-05,28.6310678232,54.5,colon cancer,men,0.0778391357,5 least deprived
55,0.0002943675,,0.075190857,8.74401e-05,0.0002944135,0.0011090751,0.0751779445,0.078630209,6.369442654,8.73314e-05,27.0101444359,55.5,colon cancer,men,0.076983291,5 least deprived
56,0.0003393138,,0.0756284681,0.000102266,0.0003395195,0.0012443818,0.0755791197,0.081670778,6.3804302816,0.0001017833,25.09660921,56.5,colon cancer,men,0.0758533458,5 least deprived
57,0.0003981418,,0.0761130783,0.00011742,0.0003985182,0.0014054964,0.0760382763,0.0828133987,6.4134911311,0.0001165858,22.8795264626,57.5,colon cancer,men,0.0745049003,5 least deprived
