age,sex,qimd,year,pops
68,women,1 most deprived,2014,38538
69,women,1 most deprived,2014,37203
70,women,1 most deprived,2014,36703
71,women,1 most deprived,2014,35827
72,women,1 most deprived,2014,33155
73,women,1 most deprived,2014,31044
74,women,1 most deprived,2014,32482
75,women,1 most deprived,2014,31915
76,women,1 most deprived,2014,31438
77,women,1 most deprived,2014,29947
78,women,1 most deprived,2014,28534
79,women,1 most deprived,2014,27214
80,women,1 most deprived,2014,25163
81,women,1 most deprived,2014,24184
82,women,1 most deprived,2014,23714
83,women,1 most deprived,2014,22683
84,women,1 most deprived,2014,21099
85,women,1 most deprived,2014,18719
86,women,1 most deprived,2014,16946
87,women,1 most deprived,2014,15464
88,women,1 most deprived,2014,13996
89,women,1 most deprived,2014,12348
90,women,1 most deprived,2014,11374.5856630984
91,women,1 most deprived,2014,9912.43901074633
92,women,1 most deprived,2014,8365.95679088905
93,women,1 most deprived,2014,6779.82259951144
94,women,1 most deprived,2014,5230.77627374083
95,women,1 most deprived,2014,3808.11051725553
96,women,1 most deprived,2014,2552.42385417601
97,women,1 most deprived,2014,1501.10445374802
98,women,1 most deprived,2014,736.834569902442
99,women,1 most deprived,2014,287.154831367536
100,women,1 most deprived,2014,84.5153140765412
0,women,1 most deprived,2015,84911
1,women,1 most deprived,2015,85819
2,women,1 most deprived,2015,87571
3,women,1 most deprived,2015,89843
4,women,1 most deprived,2015,86161
5,women,1 most deprived,2015,83538
6,women,1 most deprived,2015,82335
7,women,1 most deprived,2015,81556
8,women,1 most deprived,2015,77634
9,women,1 most deprived,2015,76428
10,women,1 most deprived,2015,72511
11,women,1 most deprived,2015,68876
12,women,1 most deprived,2015,66559
13,women,1 most deprived,2015,64614
14,women,1 most deprived,2015,66177
15,women,1 most deprived,2015,66328
16,women,1 most deprived,2015,67468
17,women,1 most deprived,2015,68682
18,women,1 most deprived,2015,71877
19,women,1 most deprived,2015,72923
20,women,1 most deprived,2015,78127
21,women,1 most deprived,2015,82126
22,women,1 most deprived,2015,85190
23,women,1 most deprived,2015,89684
24,women,1 most deprived,2015,92582
25,women,1 most deprived,2015,94865
26,women,1 most deprived,2015,95591
27,women,1 most deprived,2015,96802
28,women,1 most deprived,2015,95755
29,women,1 most deprived,2015,94651
30,women,1 most deprived,2015,93813
31,women,1 most deprived,2015,90730
32,women,1 most deprived,2015,89377
33,women,1 most deprived,2015,87353
34,women,1 most deprived,2015,84612
35,women,1 most deprived,2015,83804
36,women,1 most deprived,2015,77737
37,women,1 most deprived,2015,70916
38,women,1 most deprived,2015,68155
39,women,1 most deprived,2015,69418
40,women,1 most deprived,2015,68019
41,women,1 most deprived,2015,68176
42,women,1 most deprived,2015,70276
43,women,1 most deprived,2015,72059
44,women,1 most deprived,2015,74893
45,women,1 most deprived,2015,73285
46,women,1 most deprived,2015,74023
47,women,1 most deprived,2015,72747
48,women,1 most deprived,2015,72542
49,women,1 most deprived,2015,72330
50,women,1 most deprived,2015,72225
51,women,1 most deprived,2015,70350
52,women,1 most deprived,2015,68726
53,women,1 most deprived,2015,67000
54,women,1 most deprived,2015,63913
55,women,1 most deprived,2015,61548
56,women,1 most deprived,2015,59061
57,women,1 most deprived,2015,57234
58,women,1 most deprived,2015,54936
59,women,1 most deprived,2015,52411
60,women,1 most deprived,2015,49758
61,women,1 most deprived,2015,49234
62,women,1 most deprived,2015,47549
63,women,1 most deprived,2015,45995
64,women,1 most deprived,2015,44756
65,women,1 most deprived,2015,45179
66,women,1 most deprived,2015,45081
67,women,1 most deprived,2015,45700
68,women,1 most deprived,2015,48546
69,women,1 most deprived,2015,37784
70,women,1 most deprived,2015,36335
71,women,1 most deprived,2015,35962
72,women,1 most deprived,2015,35009
73,women,1 most deprived,2015,32351
74,women,1 most deprived,2015,30158
75,women,1 most deprived,2015,31571
76,women,1 most deprived,2015,30830
77,women,1 most deprived,2015,30257
78,women,1 most deprived,2015,28746
79,women,1 most deprived,2015,27328
80,women,1 most deprived,2015,25822
81,women,1 most deprived,2015,23780
82,women,1 most deprived,2015,22644
83,women,1 most deprived,2015,21939
84,women,1 most deprived,2015,20850
85,women,1 most deprived,2015,19367
86,women,1 most deprived,2015,16797
87,women,1 most deprived,2015,15083
88,women,1 most deprived,2015,13651
89,women,1 most deprived,2015,12020
90,women,1 most deprived,2015,11464.7807316514
91,women,1 most deprived,2015,9989.98747651712
92,women,1 most deprived,2015,8406.98709441883
93,women,1 most deprived,2015,6769.44035988839
94,women,1 most deprived,2015,5167.28961146895
95,women,1 most deprived,2015,3703.59546604965
96,women,1 most deprived,2015,2436.04182701192
97,women,1 most deprived,2015,1408.83154572296
98,women,1 most deprived,2015,685.261839688241
99,women,1 most deprived,2015,268.155806881197
100,women,1 most deprived,2015,80.7534463811515
0,women,1 most deprived,2016,85664
1,women,1 most deprived,2016,85265
2,women,1 most deprived,2016,86032
3,women,1 most deprived,2016,87514
4,women,1 most deprived,2016,89644
5,women,1 most deprived,2016,85850
6,women,1 most deprived,2016,83532
7,women,1 most deprived,2016,82353
8,women,1 most deprived,2016,81555
9,women,1 most deprived,2016,77486
10,women,1 most deprived,2016,76865
11,women,1 most deprived,2016,72565
12,women,1 most deprived,2016,69225
13,women,1 most deprived,2016,66830
14,women,1 most deprived,2016,64848
15,women,1 most deprived,2016,66066
16,women,1 most deprived,2016,66777
17,women,1 most deprived,2016,68214
18,women,1 most deprived,2016,69714
19,women,1 most deprived,2016,74252
20,women,1 most deprived,2016,79171
21,women,1 most deprived,2016,79435
22,women,1 most deprived,2016,84050
23,women,1 most deprived,2016,87415
24,women,1 most deprived,2016,92237
25,women,1 most deprived,2016,97085
26,women,1 most deprived,2016,96019
27,women,1 most deprived,2016,96295
28,women,1 most deprived,2016,97523
29,women,1 most deprived,2016,96056
30,women,1 most deprived,2016,95045
31,women,1 most deprived,2016,92967
32,women,1 most deprived,2016,89947
33,women,1 most deprived,2016,88705
34,women,1 most deprived,2016,86588
35,women,1 most deprived,2016,84117
36,women,1 most deprived,2016,83382
37,women,1 most deprived,2016,77126
38,women,1 most deprived,2016,70494
39,women,1 most deprived,2016,67874
40,women,1 most deprived,2016,68777
41,women,1 most deprived,2016,67996
42,women,1 most deprived,2016,68164
43,women,1 most deprived,2016,70280
44,women,1 most deprived,2016,71854
45,women,1 most deprived,2016,75091
46,women,1 most deprived,2016,73303
47,women,1 most deprived,2016,74025
48,women,1 most deprived,2016,72607
49,women,1 most deprived,2016,72666
50,women,1 most deprived,2016,72322
51,women,1 most deprived,2016,72160
52,women,1 most deprived,2016,70027
53,women,1 most deprived,2016,68437
54,women,1 most deprived,2016,66753
55,women,1 most deprived,2016,63731
56,women,1 most deprived,2016,61348
57,women,1 most deprived,2016,58797
58,women,1 most deprived,2016,56912
59,women,1 most deprived,2016,54766
60,women,1 most deprived,2016,52301
61,women,1 most deprived,2016,49303
62,women,1 most deprived,2016,48949
63,women,1 most deprived,2016,47095
64,women,1 most deprived,2016,45454
65,women,1 most deprived,2016,44203
66,women,1 most deprived,2016,44543
67,women,1 most deprived,2016,44375
68,women,1 most deprived,2016,44982
69,women,1 most deprived,2016,47674
70,women,1 most deprived,2016,37056
71,women,1 most deprived,2016,35715
72,women,1 most deprived,2016,35054
73,women,1 most deprived,2016,33979
74,women,1 most deprived,2016,31457
75,women,1 most deprived,2016,29352
76,women,1 most deprived,2016,30509
77,women,1 most deprived,2016,29665
78,women,1 most deprived,2016,29076
79,women,1 most deprived,2016,27471
80,women,1 most deprived,2016,26004
81,women,1 most deprived,2016,24441
82,women,1 most deprived,2016,22375
83,women,1 most deprived,2016,21135
84,women,1 most deprived,2016,20363
85,women,1 most deprived,2016,19116
86,women,1 most deprived,2016,17622
87,women,1 most deprived,2016,15127
88,women,1 most deprived,2016,13275
89,women,1 most deprived,2016,11944
90,women,1 most deprived,2016,11404.6411025118
91,women,1 most deprived,2016,9825.9072868057
92,women,1 most deprived,2016,8159.76979781495
93,women,1 most deprived,2016,6475.23063276879
94,women,1 most deprived,2016,4868.13430678421
95,women,1 most deprived,2016,3436.85952552572
96,women,1 most deprived,2016,2231.73629341001
97,women,1 most deprived,2016,1282.62075813116
98,women,1 most deprived,2016,626.8940712402
99,women,1 most deprived,2016,250.378358239789
100,women,1 most deprived,2016,78.5185652427306
0,women,2,2001,55681
1,women,2,2001,56808
2,women,2,2001,57882
3,women,2,2001,58680
4,women,2,2001,60013
5,women,2,2001,59229
6,women,2,2001,58992
7,women,2,2001,60382
8,women,2,2001,61207
9,women,2,2001,63227
10,women,2,2001,63420
11,women,2,2001,62413
12,women,2,2001,61830
13,women,2,2001,62453
14,women,2,2001,60627
15,women,2,2001,59784
16,women,2,2001,59645
17,women,2,2001,57171
18,women,2,2001,57420
19,women,2,2001,62603
20,women,2,2001,70552
21,women,2,2001,72368
22,women,2,2001,69928
23,women,2,2001,67372
24,women,2,2001,68789
25,women,2,2001,71848
26,women,2,2001,75295
27,women,2,2001,76931
28,women,2,2001,80517
29,women,2,2001,83751
30,women,2,2001,84706
31,women,2,2001,82276
32,women,2,2001,83190
33,women,2,2001,82498
34,women,2,2001,82698
35,women,2,2001,81695
36,women,2,2001,80905
37,women,2,2001,78899
38,women,2,2001,76813
39,women,2,2001,74476
40,women,2,2001,71622
41,women,2,2001,68157
42,women,2,2001,66316
43,women,2,2001,64736
44,women,2,2001,62765
45,women,2,2001,60572
46,women,2,2001,58262
47,women,2,2001,58211
48,women,2,2001,57438
49,women,2,2001,56716
50,women,2,2001,56203
51,women,2,2001,57851
52,women,2,2001,58955
53,women,2,2001,62797
54,women,2,2001,65765
55,women,2,2001,53903
56,women,2,2001,52746
57,women,2,2001,51541
58,women,2,2001,49905
59,women,2,2001,46251
60,women,2,2001,43821
61,women,2,2001,45688
62,women,2,2001,45780
63,women,2,2001,46025
64,women,2,2001,44984
65,women,2,2001,44224
66,women,2,2001,42659
67,women,2,2001,41396
68,women,2,2001,41625
69,women,2,2001,42566
70,women,2,2001,43520
71,women,2,2001,42919
72,women,2,2001,42001
73,women,2,2001,40504
74,women,2,2001,40732
75,women,2,2001,40311
76,women,2,2001,39726
77,women,2,2001,38245
78,women,2,2001,37675
79,women,2,2001,38455
80,women,2,2001,38735
81,women,2,2001,36769
82,women,2,2001,26208
83,women,2,2001,21332
84,women,2,2001,21782
85,women,2,2001,20881
86,women,2,2001,20701
87,women,2,2001,18451
88,women,2,2001,16132
89,women,2,2001,13360
90,women,2,2001,11688.6261043713
91,women,2,2001,10037.8413362556
92,women,2,2001,8376.29773918786
93,women,2,2001,6735.27920761027
94,women,2,2001,5174.96740738113
95,women,2,2001,3766.00111964231
96,women,2,2001,2514.77925393545
97,women,2,2001,1442.74056996228
98,women,2,2001,663.993191997608
99,women,2,2001,228.899092460172
100,women,2,2001,55.1883782956391
0,women,2,2002,56448
1,women,2,2002,55303
2,women,2,2002,56187
3,women,2,2002,57585
4,women,2,2002,58230
5,women,2,2002,60048
6,women,2,2002,59038
7,women,2,2002,58856
8,women,2,2002,60249
9,women,2,2002,60853
10,women,2,2002,64032
11,women,2,2002,63747
12,women,2,2002,62267
13,women,2,2002,61463
14,women,2,2002,62851
15,women,2,2002,61023
16,women,2,2002,60111
17,women,2,2002,60435
18,women,2,2002,58381
19,women,2,2002,62226
20,women,2,2002,68620
21,women,2,2002,73035
22,women,2,2002,73565
23,women,2,2002,72681
24,women,2,2002,69957
25,women,2,2002,70541
26,women,2,2002,72700
27,women,2,2002,75388
28,women,2,2002,76827
29,women,2,2002,79677
30,women,2,2002,83007
31,women,2,2002,83778
32,women,2,2002,81459
33,women,2,2002,82464
34,women,2,2002,82078
35,women,2,2002,82191
36,women,2,2002,80932
37,women,2,2002,80307
38,women,2,2002,78455
39,women,2,2002,76477
40,women,2,2002,73978
41,women,2,2002,71104
42,women,2,2002,67821
43,women,2,2002,66545
44,women,2,2002,64501
45,women,2,2002,62287
46,women,2,2002,60273
47,women,2,2002,58057
48,women,2,2002,58113
49,women,2,2002,57102
50,women,2,2002,56291
51,women,2,2002,56134
52,women,2,2002,57816
53,women,2,2002,59165
54,women,2,2002,62212
55,women,2,2002,65288
56,women,2,2002,53808
57,women,2,2002,52362
58,women,2,2002,51193
59,women,2,2002,49357
60,women,2,2002,45687
61,women,2,2002,43422
62,women,2,2002,45442
63,women,2,2002,45234
64,women,2,2002,45259
65,women,2,2002,44184
66,women,2,2002,43139
67,women,2,2002,42149
68,women,2,2002,40801
69,women,2,2002,41137
70,women,2,2002,41710
71,women,2,2002,42676
72,women,2,2002,41711
73,women,2,2002,40954
74,women,2,2002,39189
75,women,2,2002,39039
76,women,2,2002,38864
77,women,2,2002,37925
78,women,2,2002,36615
79,women,2,2002,35711
80,women,2,2002,36206
81,women,2,2002,36555
82,women,2,2002,34414
83,women,2,2002,24231
84,women,2,2002,19420
85,women,2,2002,19824
86,women,2,2002,18924
87,women,2,2002,18542
88,women,2,2002,16363
89,women,2,2002,13919
90,women,2,2002,11321.6043154628
91,women,2,2002,9665.02463808607
92,women,2,2002,8090.70341237709
93,women,2,2002,6610.8393356045
94,women,2,2002,5248.22701731165
95,women,2,2002,4027.47795089999
96,women,2,2002,2892.32235109218
97,women,2,2002,1806.94326881124
98,women,2,2002,909.877989904693
99,women,2,2002,342.152041746023
100,women,2,2002,89.0243811336609
0,women,2,2003,57863
1,women,2,2003,55693
2,women,2,2003,54589
3,women,2,2003,55851
4,women,2,2003,57276
5,women,2,2003,58244
6,women,2,2003,59780
7,women,2,2003,58962
8,women,2,2003,58709
9,women,2,2003,59836
10,women,2,2003,61124
11,women,2,2003,63861
12,women,2,2003,63897
13,women,2,2003,62440
14,women,2,2003,61705
15,women,2,2003,63061
16,women,2,2003,61460
17,women,2,2003,60461
18,women,2,2003,61632
19,women,2,2003,64304
20,women,2,2003,69016
21,women,2,2003,71108
22,women,2,2003,74739
23,women,2,2003,76240
24,women,2,2003,74864
25,women,2,2003,71212
26,women,2,2003,71232
27,women,2,2003,73588
28,women,2,2003,75689
29,women,2,2003,76671
30,women,2,2003,78134
31,women,2,2003,81639
32,women,2,2003,82877
33,women,2,2003,80177
34,women,2,2003,81511
35,women,2,2003,80532
36,women,2,2003,80699
37,women,2,2003,80008
38,women,2,2003,79395
39,women,2,2003,77610
40,women,2,2003,75622
41,women,2,2003,73362
42,women,2,2003,71097
43,women,2,2003,67919
44,women,2,2003,66158
45,women,2,2003,64009
46,women,2,2003,61984
47,women,2,2003,60146
48,women,2,2003,57519
49,women,2,2003,57913
50,women,2,2003,56754
51,women,2,2003,55853
52,women,2,2003,55682
53,women,2,2003,57336
54,women,2,2003,58581
55,women,2,2003,61868
56,women,2,2003,64860
57,women,2,2003,53117
58,women,2,2003,51859
59,women,2,2003,50604
60,women,2,2003,49025
61,women,2,2003,45274
62,women,2,2003,43068
63,women,2,2003,45050
64,women,2,2003,44738
65,women,2,2003,44693
66,women,2,2003,43761
67,women,2,2003,42598
68,women,2,2003,41468
69,women,2,2003,40128
70,women,2,2003,40149
71,women,2,2003,41013
72,women,2,2003,41604
73,women,2,2003,40541
74,women,2,2003,39874
75,women,2,2003,37913
76,women,2,2003,37735
77,women,2,2003,37398
78,women,2,2003,36149
79,women,2,2003,34859
80,women,2,2003,33705
81,women,2,2003,34031
82,women,2,2003,34043
83,women,2,2003,31612
84,women,2,2003,22396
85,women,2,2003,17640
86,women,2,2003,17629
87,women,2,2003,16958
88,women,2,2003,16178
89,women,2,2003,14017
90,women,2,2003,11155.6571594368
91,women,2,2003,9446.40438697069
92,women,2,2003,7888.58676554169
93,women,2,2003,6485.61194919386
94,women,2,2003,5240.58264805451
95,women,2,2003,4152.3887321594
96,women,2,2003,3122.63212764736
97,women,2,2003,2061.67116979258
98,women,2,2003,1101.45577420239
99,women,2,2003,438.871278534401
100,women,2,2003,120.199600177831
0,women,2,2004,61002
1,women,2,2004,56907
2,women,2,2004,54973
3,women,2,2004,54225
4,women,2,2004,55522
5,women,2,2004,57059
6,women,2,2004,58274
7,women,2,2004,59613
8,women,2,2004,59072
9,women,2,2004,58749
10,women,2,2004,59894
11,women,2,2004,60841
12,women,2,2004,63921
13,women,2,2004,63913
14,women,2,2004,61987
15,women,2,2004,61822
16,women,2,2004,63571
17,women,2,2004,61678
18,women,2,2004,61921
19,women,2,2004,67435
20,women,2,2004,71223
21,women,2,2004,72269
22,women,2,2004,74218
23,women,2,2004,77754
24,women,2,2004,79317
25,women,2,2004,76958
26,women,2,2004,73071
27,women,2,2004,73009
28,women,2,2004,74534
29,women,2,2004,76082
30,women,2,2004,75102
31,women,2,2004,77480
32,women,2,2004,80769
33,women,2,2004,81444
34,women,2,2004,79102
35,women,2,2004,80412
36,women,2,2004,79729
37,women,2,2004,79670
38,women,2,2004,79187
39,women,2,2004,78950
40,women,2,2004,76808
41,women,2,2004,75381
42,women,2,2004,72846
43,women,2,2004,70505
44,women,2,2004,67230
45,women,2,2004,65814
46,women,2,2004,63648
47,women,2,2004,61603
48,women,2,2004,59638
49,women,2,2004,57363
50,women,2,2004,57561
51,women,2,2004,56464
52,women,2,2004,55421
53,women,2,2004,55391
54,women,2,2004,57015
55,women,2,2004,58159
56,women,2,2004,61284
57,women,2,2004,64446
58,women,2,2004,52568
59,women,2,2004,51328
60,women,2,2004,50171
61,women,2,2004,48469
62,women,2,2004,44678
63,women,2,2004,42349
64,women,2,2004,44385
65,women,2,2004,44245
66,women,2,2004,44291
67,women,2,2004,42969
68,women,2,2004,41810
69,women,2,2004,40648
70,women,2,2004,39145
71,women,2,2004,39449
72,women,2,2004,40032
73,women,2,2004,40409
74,women,2,2004,39385
75,women,2,2004,38436
76,women,2,2004,36485
77,women,2,2004,36327
78,women,2,2004,35738
79,women,2,2004,34407
80,women,2,2004,32896
81,women,2,2004,31697
82,women,2,2004,31918
83,women,2,2004,31407
84,women,2,2004,29017
85,women,2,2004,20687
86,women,2,2004,15855
87,women,2,2004,15631
88,women,2,2004,14663
89,women,2,2004,13951
90,women,2,2004,11150.1151829637
91,women,2,2004,9357.25963484914
92,women,2,2004,7766.32034521971
93,women,2,2004,6377.26563778111
94,women,2,2004,5182.76591068962
95,women,2,2004,4167.6508786229
96,women,2,2004,3209.77140087765
97,women,2,2004,2184.02677239046
98,women,2,2004,1206.39765542832
99,women,2,2004,497.071968771729
100,women,2,2004,140.375692616105
0,women,2,2005,62097
1,women,2,2005,60031
2,women,2,2005,56472
3,women,2,2005,54467
4,women,2,2005,54055
5,women,2,2005,55294
6,women,2,2005,57053
7,women,2,2005,58165
8,women,2,2005,59416
9,women,2,2005,58889
10,women,2,2005,58843
11,women,2,2005,59969
12,women,2,2005,60797
13,women,2,2005,64116
14,women,2,2005,64111
15,women,2,2005,62737
16,women,2,2005,62289
17,women,2,2005,64086
18,women,2,2005,63498
19,women,2,2005,68775
20,women,2,2005,75412
21,women,2,2005,74644
22,women,2,2005,75976
23,women,2,2005,78371
24,women,2,2005,82212
25,women,2,2005,82589
26,women,2,2005,80202
27,women,2,2005,75225
28,women,2,2005,74614
29,women,2,2005,75698
30,women,2,2005,76065
31,women,2,2005,75254
32,women,2,2005,77570
33,women,2,2005,80498
34,women,2,2005,81079
35,women,2,2005,78309
36,women,2,2005,79910
37,women,2,2005,78992
38,women,2,2005,78888
39,women,2,2005,78405
40,women,2,2005,78454
41,women,2,2005,76622
42,women,2,2005,75075
43,women,2,2005,72638
44,women,2,2005,70160
45,women,2,2005,66901
46,women,2,2005,65608
47,women,2,2005,63457
48,women,2,2005,61543
49,women,2,2005,59564
50,women,2,2005,57196
51,women,2,2005,57287
52,women,2,2005,56239
53,women,2,2005,55175
54,women,2,2005,55012
55,women,2,2005,56812
56,women,2,2005,57807
57,women,2,2005,60823
58,women,2,2005,64124
59,women,2,2005,51965
60,women,2,2005,50656
61,women,2,2005,49575
62,women,2,2005,47830
63,women,2,2005,43972
64,women,2,2005,41788
65,women,2,2005,43802
66,women,2,2005,43609
67,women,2,2005,43550
68,women,2,2005,42152
69,women,2,2005,41115
70,women,2,2005,39878
71,women,2,2005,38306
72,women,2,2005,38538
73,women,2,2005,39028
74,women,2,2005,39241
75,women,2,2005,38062
76,women,2,2005,37041
77,women,2,2005,35225
78,women,2,2005,34753
79,women,2,2005,34003
80,women,2,2005,32482
81,women,2,2005,30893
82,women,2,2005,29612
83,women,2,2005,29618
84,women,2,2005,28990
85,women,2,2005,26338
86,women,2,2005,18796
87,women,2,2005,14076
88,women,2,2005,13692
89,women,2,2005,12598
90,women,2,2005,11272.363153767
91,women,2,2005,9379.22907115569
92,women,2,2005,7722.52044799171
93,women,2,2005,6302.3593426212
94,women,2,2005,5106.36489060557
95,women,2,2005,4111.77772656928
96,women,2,2005,3186.09310804512
97,women,2,2005,2189.30040167753
98,women,2,2005,1224.41503090099
99,women,2,2005,511.54835438568
100,women,2,2005,146.533801765362
0,women,2,2006,64754
1,women,2,2006,61125
2,women,2,2006,59147
3,women,2,2006,55920
4,women,2,2006,54007
5,women,2,2006,54063
6,women,2,2006,55232
7,women,2,2006,57023
8,women,2,2006,58283
9,women,2,2006,59402
10,women,2,2006,59245
11,women,2,2006,58783
12,women,2,2006,60167
13,women,2,2006,61026
14,women,2,2006,64394
15,women,2,2006,64530
16,women,2,2006,62997
17,women,2,2006,62751
18,women,2,2006,65236
19,women,2,2006,69623
20,women,2,2006,76708
21,women,2,2006,78814
22,women,2,2006,77960
23,women,2,2006,79877
24,women,2,2006,82659
25,women,2,2006,84325
26,women,2,2006,84632
27,women,2,2006,81857
28,women,2,2006,76083
29,women,2,2006,74916
30,women,2,2006,75738
31,women,2,2006,75761
32,women,2,2006,75205
33,women,2,2006,77110
34,women,2,2006,79975
35,women,2,2006,80074
36,women,2,2006,77316
37,women,2,2006,79188
38,women,2,2006,78417
39,women,2,2006,78168
40,women,2,2006,77745
41,women,2,2006,77907
42,women,2,2006,76135
43,women,2,2006,74600
44,women,2,2006,72354
45,women,2,2006,69584
46,women,2,2006,66771
47,women,2,2006,65268
48,women,2,2006,63353
49,women,2,2006,61321
50,women,2,2006,59195
51,women,2,2006,56747
52,women,2,2006,57037
53,women,2,2006,56017
54,women,2,2006,54783
55,women,2,2006,54950
56,women,2,2006,56623
57,women,2,2006,57392
58,women,2,2006,60291
59,women,2,2006,63816
60,women,2,2006,51122
61,women,2,2006,49999
62,women,2,2006,49146
63,women,2,2006,47126
64,women,2,2006,43451
65,women,2,2006,40838
66,women,2,2006,42995
67,women,2,2006,42699
68,women,2,2006,42636
69,women,2,2006,41278
70,women,2,2006,40357
71,women,2,2006,39080
72,women,2,2006,37401
73,women,2,2006,37430
74,women,2,2006,37890
75,women,2,2006,38135
76,women,2,2006,36945
77,women,2,2006,35614
78,women,2,2006,33624
79,women,2,2006,33039
80,women,2,2006,32133
81,women,2,2006,30761
82,women,2,2006,28993
83,women,2,2006,27676
84,women,2,2006,27321
85,women,2,2006,26514
86,women,2,2006,23801
87,women,2,2006,16895
88,women,2,2006,12329
89,women,2,2006,11835
90,women,2,2006,11493.6119310102
91,women,2,2006,9498.16612427907
92,women,2,2006,7758.09535538244
93,women,2,2006,6277.01177146282
94,women,2,2006,5041.77671359017
95,women,2,2006,4026.51644742719
96,women,2,2006,3097.60428977143
97,women,2,2006,2116.44436426323
98,women,2,2006,1179.38853384375
99,women,2,2006,492.22167800854
100,women,2,2006,141.287268242601
0,women,2,2007,67426
1,women,2,2007,63953
2,women,2,2007,60325
3,women,2,2007,58518
4,women,2,2007,55443
5,women,2,2007,53907
6,women,2,2007,53987
7,women,2,2007,55340
8,women,2,2007,57184
9,women,2,2007,58305
10,women,2,2007,59778
11,women,2,2007,59442
12,women,2,2007,58972
13,women,2,2007,60408
14,women,2,2007,61341
15,women,2,2007,65129
16,women,2,2007,65504
17,women,2,2007,63615
18,women,2,2007,64600
19,women,2,2007,71780
20,women,2,2007,76702
21,women,2,2007,79537
22,women,2,2007,81557
23,women,2,2007,81304
24,women,2,2007,84108
25,women,2,2007,85122
26,women,2,2007,86765
27,women,2,2007,86750
28,women,2,2007,83096
29,women,2,2007,76502
30,women,2,2007,73431
31,women,2,2007,74926
32,women,2,2007,74748
33,women,2,2007,74227
34,women,2,2007,75834
35,women,2,2007,78790
36,women,2,2007,79187
37,women,2,2007,76673
38,women,2,2007,78435
39,women,2,2007,77817
40,women,2,2007,77552
41,women,2,2007,77536
42,women,2,2007,77568
43,women,2,2007,75969
44,women,2,2007,74313
45,women,2,2007,71894
46,women,2,2007,69218
47,women,2,2007,66699
48,women,2,2007,65028
49,women,2,2007,63124
50,women,2,2007,60916
51,women,2,2007,58937
52,women,2,2007,56486
53,women,2,2007,56736
54,women,2,2007,55674
55,women,2,2007,54792
56,women,2,2007,54805
57,women,2,2007,56314
58,women,2,2007,57087
59,women,2,2007,59936
60,women,2,2007,63247
61,women,2,2007,50551
62,women,2,2007,49250
63,women,2,2007,48530
64,women,2,2007,46553
65,women,2,2007,42735
66,women,2,2007,40115
67,women,2,2007,42189
68,women,2,2007,42008
69,women,2,2007,41836
70,women,2,2007,40353
71,women,2,2007,39365
72,women,2,2007,38278
73,women,2,2007,36399
74,women,2,2007,36451
75,women,2,2007,36810
76,women,2,2007,36893
77,women,2,2007,35696
78,women,2,2007,34201
79,women,2,2007,32202
80,women,2,2007,31287
81,women,2,2007,30343
82,women,2,2007,28747
83,women,2,2007,27082
84,women,2,2007,25610
85,women,2,2007,25053
86,women,2,2007,24128
87,women,2,2007,21105
88,women,2,2007,15292
89,women,2,2007,10700
90,women,2,2007,11785.7872524275
91,women,2,2007,9702.51733124701
92,women,2,2007,7876.40608849698
93,women,2,2007,6318.00440134692
94,women,2,2007,5017.99486479476
95,women,2,2007,3951.91418982682
96,women,2,2007,2991.77281248791
97,women,2,2007,2010.98009413384
98,women,2,2007,1104.20730932713
99,women,2,2007,455.682950124595
100,women,2,2007,130.031893570514
0,women,2,2008,70564
1,women,2,2008,66373
2,women,2,2008,63815
3,women,2,2008,59835
4,women,2,2008,57887
5,women,2,2008,55342
6,women,2,2008,53873
7,women,2,2008,53826
8,women,2,2008,55383
9,women,2,2008,57238
10,women,2,2008,58456
11,women,2,2008,59798
12,women,2,2008,59504
13,women,2,2008,59163
14,women,2,2008,60528
15,women,2,2008,61889
16,women,2,2008,66233
17,women,2,2008,66770
18,women,2,2008,66228
19,women,2,2008,71471
20,women,2,2008,79062
21,women,2,2008,79773
22,women,2,2008,82383
23,women,2,2008,85322
24,women,2,2008,85644
25,women,2,2008,86098
26,women,2,2008,87326
27,women,2,2008,88381
28,women,2,2008,88111
29,women,2,2008,83479
30,women,2,2008,76368
31,women,2,2008,73769
32,women,2,2008,75151
33,women,2,2008,74859
34,women,2,2008,73771
35,women,2,2008,75343
36,women,2,2008,78047
37,women,2,2008,78798
38,women,2,2008,76312
39,women,2,2008,77855
40,women,2,2008,76853
41,women,2,2008,76761
42,women,2,2008,76909
43,women,2,2008,77143
44,women,2,2008,75477
45,women,2,2008,73801
46,women,2,2008,71629
47,women,2,2008,69059
48,women,2,2008,66766
49,women,2,2008,64920
50,women,2,2008,62923
51,women,2,2008,60908
52,women,2,2008,58776
53,women,2,2008,56482
54,women,2,2008,56437
55,women,2,2008,55171
56,women,2,2008,54146
57,women,2,2008,54225
58,women,2,2008,55822
59,women,2,2008,56525
60,women,2,2008,59330
61,women,2,2008,62956
62,women,2,2008,50065
63,women,2,2008,48792
64,women,2,2008,48174
65,women,2,2008,46265
66,women,2,2008,42226
67,women,2,2008,39546
68,women,2,2008,41727
69,women,2,2008,41364
70,women,2,2008,40985
71,women,2,2008,39645
72,women,2,2008,38760
73,women,2,2008,37515
74,women,2,2008,35519
75,women,2,2008,35603
76,women,2,2008,35636
77,women,2,2008,35655
78,women,2,2008,34248
79,women,2,2008,32857
80,women,2,2008,30630
