age,sex,qimd,year,C18_cases,C19_cases,C20_cases,C33_cases,C34_cases,C50_cases,pops
50,women,1 most deprived,2010,10.6829065359956,1.50701501430664,5.4384503830811,0.0454091543936699,26.9925294483357,141.666019946458,62113
50,women,1 most deprived,2011,11.3130187669106,1.46550300346355,5.62519238234588,0.0466915895033182,27.497234858764,149.117049105822,65102
50,women,1 most deprived,2012,12.0320402045354,1.4088236997453,5.81487607514637,0.0477888608772918,28.0705407645111,156.493140161906,67650
50,women,1 most deprived,2013,12.8272708161885,1.34108789221358,6.00799446215392,0.0487845131221235,28.7196433624614,162.940658754436,69049
50,women,1 most deprived,2014,13.6812608332675,1.26624827656744,6.20511255431742,0.0498139642593638,29.4526250762627,167.490268965442,70460
50,women,1 most deprived,2015,14.5706044048998,1.18787911532,6.40687112302062,0.0510571187078851,30.2786050224339,169.135767547687,72225
51,women,1 most deprived,2001,9.62809159462374,1.18585840924624,4.26520520331774,0.0319094245939403,27.838393711655,123.847367790872,51735
51,women,1 most deprived,2002,9.66889352195886,1.27264941143148,4.4281447954851,0.0340690998203978,28.0683506644077,124.787098226282,50729
51,women,1 most deprived,2003,9.72555221847038,1.36014553341529,4.59646502575196,0.0363602274229129,28.3052612526753,125.192425897462,51068
51,women,1 most deprived,2004,9.81076170761493,1.44475640286741,4.7697653917166,0.0387396082815354,28.5571696148788,125.415411995377,51550
51,women,1 most deprived,2005,9.93784610884207,1.5221872827536,4.94756642716425,0.0411514574217089,28.8324164051711,125.813552265818,52720
51,women,1 most deprived,2006,10.1212253724203,1.58758536705831,5.12930413192316,0.0435265645360665,29.1396936831405,126.749684796418,52815
51,women,1 most deprived,2007,10.3770884079364,1.63581036165759,5.31432497428063,0.0457825441932874,29.4881258130066,128.602278564936,54613
51,women,1 most deprived,2008,10.7243247084674,1.66183291458714,5.50188165271266,0.0478257606378102,29.8873787913615,131.78687684107,57095
51,women,1 most deprived,2009,11.1800640538689,1.66224238394763,5.69133307113443,0.0495706495191034,30.3469445622692,136.618785821219,58733
51,women,1 most deprived,2010,11.741830493689,1.63868559846153,5.88280650347858,0.0509964923900243,30.8736265512064,142.781124766274,59853
51,women,1 most deprived,2011,12.4010728991029,1.59476065684863,6.07668354660242,0.0521185203622246,31.4740536478986,149.731878797841,62343
51,women,1 most deprived,2012,13.147088188982,1.53461372054345,6.27341277332193,0.0529830298179289,32.1556230944972,156.820144848586,64654
51,women,1 most deprived,2013,13.9656713317951,1.4625545983129,6.47351244981015,0.0536796555270956,32.9266287521553,163.265552297352,67336
51,women,1 most deprived,2014,14.8378562544853,1.38274095652639,6.67757363606969,0.0543523346625346,33.7964101934165,168.171915008071,68834
51,women,1 most deprived,2015,15.7388446290778,1.29894846207502,6.88626378153722,0.0551880758052644,34.7755265254434,170.584537373592,70350
52,women,1 most deprived,2001,10.5567327681712,1.29075226272328,4.68822600145679,0.037205080106722,31.7261478509719,129.235411342965,52788
52,women,1 most deprived,2002,10.6059781882595,1.38143666121234,4.85945237372229,0.039534394782694,31.9482554758644,130.184253844665,51822
52,women,1 most deprived,2003,10.6796992924098,1.47291756253036,5.03600695008512,0.042007943620203,32.1956100227452,130.273150685253,50256
52,women,1 most deprived,2004,10.7887835251658,1.56143808882898,5.21744983736779,0.044571083574142,32.4738440005339,129.925933529919,50564
52,women,1 most deprived,2005,10.9448355645177,1.6425137612547,5.40326145979428,0.0471544381621206,32.788843827746,129.570561801613,51043
52,women,1 most deprived,2006,11.1606000661375,1.71107874831987,5.59283735432148,0.0496730573388198,33.146807175295,129.631817799817,52185
52,women,1 most deprived,2007,11.4505336470936,1.76175914153895,5.78548357539515,0.05202700686667,33.5543125266278,130.537994924622,52171
52,women,1 most deprived,2008,11.8315662403581,1.78927782914453,5.98041288842841,0.0541040781809859,34.0184024612187,132.741785882353,54327
52,women,1 most deprived,2009,12.3187713407944,1.79002565620685,6.17695455010032,0.0558026481120853,34.5466894610229,136.585759976131,56586
52,women,1 most deprived,2010,12.9085809096087,1.76567181161097,6.37524488886109,0.0570968250240333,35.1474924663381,141.787218292777,58240
52,women,1 most deprived,2011,13.5914175106134,1.71990936810153,6.57568514609304,0.0580020890849713,35.8299507381882,147.865137841644,60097
52,women,1 most deprived,2012,14.3554068428018,1.65699952560777,6.77874451492763,0.0585687269238672,36.6041750617529,154.260502711067,62130
52,women,1 most deprived,2013,15.1851907241286,1.58138460090136,6.98496258637749,0.0588942319096595,37.4814338700969,160.312412342061,64258
52,women,1 most deprived,2014,16.0608526671484,1.49736784887278,7.19495217766056,0.0591331459612076,38.4743726753236,165.259433628494,67171
52,women,1 most deprived,2015,16.957046973976,1.40887772078246,7.4094026530208,0.0594815865860251,39.5972733827803,168.2733523205,68726
53,women,1 most deprived,2001,11.5372780921879,1.39714995358253,5.15678851924573,0.0432403041194877,35.9505910695103,132.699308410099,54845
53,women,1 most deprived,2002,11.5998288995741,1.49041111344393,5.336288695287,0.0457259814521581,36.1686918158224,133.827915294852,52228
53,women,1 most deprived,2003,11.6984481318115,1.58464455440515,5.52099378543823,0.0483694151784738,36.4362211559728,133.777840783084,51250
53,women,1 most deprived,2004,11.841159128361,1.67596418128537,5.71041789148235,0.0511022214145741,36.7542513493562,133.02611864916,49669
53,women,1 most deprived,2005,12.0367821355224,1.75974048426155,5.90399471744023,0.053839089476243,37.1240644763357,132.056849950545,50118
53,women,1 most deprived,2006,12.2952627755907,1.83074238080148,6.10107279110562,0.0564769990863072,37.5471613421848,131.344636164917,50551
53,women,1 most deprived,2007,12.6280872890457,1.88340737316584,6.30091134027349,0.0588962804625422,38.0252725255049,131.355221196404,51570
53,women,1 most deprived,2008,13.0488101577229,1.91224596821322,6.50267699593336,0.0609643184598668,38.5603717843229,132.562954502625,51726
53,women,1 most deprived,2009,13.5691417029805,1.91346075182531,6.70566391576376,0.0625624329970277,39.1562998781786,135.323754427238,53912
53,women,1 most deprived,2010,14.1843474455643,1.88869963080796,6.91001395675911,0.0636601533215666,39.8238220017312,139.400331316327,56202
53,women,1 most deprived,2011,14.8841005127577,1.84168357237672,7.11614459605435,0.0642746613921822,40.5762835034436,144.388729212467,58094
53,women,1 most deprived,2012,15.6557173585694,1.77671578469726,7.32454176710129,0.0644622804732191,41.4282736320547,149.838821117159,59864
53,women,1 most deprived,2013,16.4832000640169,1.69830012963919,7.53576194908419,0.0643308637540111,42.3959012245198,155.231137582588,62010
53,women,1 most deprived,2014,17.3464023163591,1.61082251181441,7.75043462895893,0.0640482256807084,43.4971299745877,159.970048018898,64018
53,women,1 most deprived,2015,18.2203973366468,1.51831288701426,7.96926524345075,0.0638220366340601,44.7521851749771,163.397640695187,67000
54,women,1 most deprived,2001,12.570039342463,1.50652248777958,5.66559231882461,0.0501016756103334,40.4671169607483,134.363367889196,56800
54,women,1 most deprived,2002,12.6503335782542,1.60108632061733,5.85284381392867,0.0527184510166695,40.6852585707444,135.851584405348,54310
54,women,1 most deprived,2003,12.7814155298354,1.69688519361216,6.04510382844826,0.0555053948760251,40.9850631633309,135.870243567761,51592
54,women,1 most deprived,2004,12.9673968839956,1.78993605132825,6.24183929349417,0.058377788638591,41.3605375342665,134.925360300503,50717
54,women,1 most deprived,2005,13.2132253507327,1.87550505479703,6.44243671234529,0.0612319229009812,41.8058544278808,133.538448971445,49277
54,women,1 most deprived,2006,13.5248505751506,1.94824117395803,6.64619787595477,0.0639444786629431,42.3152322889192,132.219834871736,49499
54,women,1 most deprived,2007,13.9094260059891,2.00243785312572,6.85233627313573,0.0663742390335902,42.8828259115286,131.461488331008,49981
54,women,1 most deprived,2008,14.3755564453244,2.03243026475481,7.05997435885863,0.0683670348549135,43.5026272498859,131.748685813824,51216
54,women,1 most deprived,2009,14.9301555720239,2.03424479851104,7.26837299881651,0.0697871199187597,44.1723703127521,133.443350366035,51319
54,women,1 most deprived,2010,15.5672801156387,2.00946041487862,7.47767747185939,0.0706011728437092,44.9059523052028,136.363822251325,53492
54,women,1 most deprived,2011,16.2762481005324,1.96175406543671,7.68831763365133,0.0708306751125909,45.7224271600051,140.192436146441,56241
54,women,1 most deprived,2012,17.0440811705559,1.89539404941613,7.90079142357695,0.0705410873845513,46.6424121789544,144.592184936652,57964
54,women,1 most deprived,2013,17.8548142443556,1.81487180106948,8.1156665409404,0.0698539732941208,47.6884609429138,149.187192691951,59532
54,women,1 most deprived,2014,18.6889266450592,1.72459072487362,8.33358247647808,0.068953643697125,48.8855395514338,153.55233966676,61678
54,women,1 most deprived,2015,19.52295544084,1.62862951944037,8.55525300149387,0.0680620609326087,50.2616259453332,157.214003343536,63913
55,women,1 most deprived,2001,13.6553954453658,1.62100029396275,6.20582580830997,0.0578850705847687,45.2062050435716,134.446934689854,47281
55,women,1 most deprived,2002,13.7570257922938,1.7156853177372,6.39969599605603,0.0605915510823399,45.4279580769225,136.471731546986,56155
55,women,1 most deprived,2003,13.9273381937309,1.81195349976866,6.5983117637022,0.0634767768271808,45.7743223434424,136.783570409281,53429
55,women,1 most deprived,2004,14.1655387787983,1.90575081358639,6.8010989652726,0.0664369104253433,46.2294632068991,135.889312770002,51074
55,women,1 most deprived,2005,14.4716371665585,1.99227452322498,7.00740439791061,0.0693474395995419,46.7776798874083,134.325248377655,50148
55,women,1 most deprived,2006,14.8463638584817,2.06609534765189,7.21649206785397,0.0720628948606657,47.4030285509815,132.620892786053,48723
55,women,1 most deprived,2007,15.2911016433471,2.12140587769206,7.42754017019962,0.0744194495709022,48.089004438153,131.283221646208,49102
55,women,1 most deprived,2008,15.8078273269959,2.1524043242848,7.63963893336267,0.0762413823250119,48.8182829729775,130.800853301931,49525
55,women,1 most deprived,2009,16.3971492423134,2.15495485519021,7.85202634648883,0.0773773674546936,49.5796795408979,131.539077402899,50891
55,women,1 most deprived,2010,17.0519085242269,2.13051573680346,8.06484996715557,0.0777945391139806,50.3903939558423,133.380198056211,51022
55,women,1 most deprived,2011,17.7615717270566,2.08264330627883,8.27854675431124,0.0775227565482785,51.2761811102732,136.096658254604,53606
55,women,1 most deprived,2012,18.5135194672991,2.01549045856509,8.49362002887569,0.0766409632042511,52.2647116688357,139.460210157548,55838
55,women,1 most deprived,2013,19.2926263247154,1.93345954124378,8.71064072581348,0.075288646218404,53.3860164832506,143.227747399084,57711
55,women,1 most deprived,2014,20.0809466361391,1.84090437743718,8.93024897678067,0.0736702253596866,54.6730943686351,147.131367684963,59266
55,women,1 most deprived,2015,20.8575472454746,1.74189842162293,9.15315611772131,0.07202468259109,56.1627121960646,150.873145115141,61548
56,women,1 most deprived,2001,14.7938502813961,1.7434433868737,6.76449136875454,0.0666968740038873,50.0709015337183,133.232887918351,45498
56,women,1 most deprived,2002,14.9190766050124,1.83719561700758,6.96314927537504,0.0694303703266523,50.2984310283593,135.95993657632,46707
56,women,1 most deprived,2003,15.1339659334933,1.93295810441514,7.16624170076897,0.0723436154241472,50.7073251188899,136.795380175702,55620
56,women,1 most deprived,2004,15.4319199147702,2.02662560354781,7.37316858158273,0.0753108930452153,51.2690157996808,136.217066483328,52745
56,women,1 most deprived,2005,15.807018748679,2.11335656052776,7.5832542589982,0.0781848463438751,51.9550845977453,134.750391423288,50462
56,women,1 most deprived,2006,16.2535885197128,2.18768142080272,7.79574431991992,0.0807967830951797,52.7364286101619,132.924759236296,49620
56,women,1 most deprived,2007,16.765805479387,2.24373376932824,8.00980313429824,0.0829604530863386,53.5825970192261,131.249620524199,48201
56,women,1 most deprived,2008,17.3373277616156,2.27561474245198,8.22451222204696,0.0844803044712598,54.4613021284156,130.2103783919,48452
56,women,1 most deprived,2009,17.9609588094797,2.27904236901849,8.43910675515983,0.0851929891559231,55.3491279492479,130.175205565487,49270
56,women,1 most deprived,2010,18.6283538067683,2.25529757001677,8.65373558864808,0.0850714267316944,56.2658593583011,131.09573958257,50452
56,women,1 most deprived,2011,19.32971236793,2.20773379935078,8.86883479860308,0.0841596835633556,57.2439883893269,132.834148032697,51106
56,women,1 most deprived,2012,20.0535270837328,2.14030353083832,9.084903242876,0.0825558388176372,58.3183114663744,135.261745175462,53454
56,women,1 most deprived,2013,20.7863990884717,2.05723973310082,9.302503437286,0.0804222163421264,59.5263858522066,138.250785437838,55510
56,women,1 most deprived,2014,21.5129334009448,1.96277674158491,9.52226272973092,0.0779869792270203,60.9092151123482,141.667718549241,57387
56,women,1 most deprived,2015,22.2157365443135,1.86092684273624,9.74487485504967,0.0755083413989889,62.5122008950645,145.367791697802,59061
57,women,1 most deprived,2001,15.9860944881227,1.87755336993794,7.32394479292004,0.0766554042431096,54.9359152149925,131.037380128568,44821
57,women,1 most deprived,2002,16.1352906848045,1.96946697144445,7.52480378240362,0.0793255396205032,55.1688556518796,134.616941936551,45145
57,women,1 most deprived,2003,16.39796071511,2.06388480466232,7.72977080925586,0.082164002741126,55.6570738811299,136.205718674808,45994
57,women,1 most deprived,2004,16.7609354941747,2.15666527490965,7.93824554768051,0.0850208422370463,56.356489711036,136.223396782971,55118
57,women,1 most deprived,2005,17.211505079123,2.24295390252378,8.14955820574182,0.0877246507336357,57.2233208248028,135.157019169543,51996
57,women,1 most deprived,2006,17.7365247838406,2.31727613938028,8.36296691968171,0.0900837889881317,58.2124842607413,133.513735266868,49908
57,women,1 most deprived,2007,18.3216380884312,2.37374798893433,8.57765577724887,0.09189165890872,59.2763660571936,131.790380272692,48966
57,women,1 most deprived,2008,18.9506138568273,2.40641584578103,8.79273358086812,0.0929369820769398,60.363972445228,130.461369512677,47542
57,women,1 most deprived,2009,19.6070801869181,2.41087024019147,9.00746278686445,0.0930506044816195,61.4358696610566,129.89667984763,48081
57,women,1 most deprived,2010,20.2815688444826,2.38815139513371,9.22199160891972,0.0922189504124779,62.5123762550567,130.118492138258,48958
57,women,1 most deprived,2011,20.9656249887273,2.34131953172461,9.43674308105401,0.0905079777707422,63.6312336980034,131.074800514137,50510
57,women,1 most deprived,2012,21.649633868709,2.27403467801893,9.65219710233386,0.0880416933829757,64.8329204176368,132.725077664205,50551
57,women,1 most deprived,2013,22.3228039287624,2.19027401518489,9.8688910464713,0.0850104459877319,66.1610391886263,135.03762348994,53128
57,women,1 most deprived,2014,22.9731983134034,2.0940773701124,10.0874206275182,0.0816691776531144,67.6629820150671,137.987277171011,55166
57,women,1 most deprived,2015,23.587822914189,1.98933616742526,10.3084410891817,0.0782963159340549,69.3909147142411,141.553377273569,57234
58,women,1 most deprived,2001,17.2330742637735,2.02804818316391,7.861822397202,0.0878925469357274,59.6490604159109,128.18426568288,44774
58,women,1 most deprived,2002,17.4041111917273,2.11737417436364,8.06153565453701,0.0903734191300578,59.8833006903999,132.751346318022,44262
58,women,1 most deprived,2003,17.7148108531556,2.2097456285699,8.26506291361688,0.0929927795304793,60.4672187486338,135.320517345155,44531
58,women,1 most deprived,2004,18.1448338126889,2.30099736773349,8.47184030026595,0.0955751095490414,61.3388542801218,136.227426275755,45303
58,women,1 most deprived,2005,18.6740097071452,2.38628622495081,8.6812436378932,0.0979252870641564,62.4369952153714,135.893123804639,54647
58,women,1 most deprived,2006,19.2808718767104,2.46016755984784,8.89258632714594,0.0998311193636078,63.6983623888248,134.777809116887,51419
58,women,1 most deprived,2007,19.9414508432823,2.51678292034153,9.10511773365222,0.101070405669484,65.0554616616385,133.347019176667,49228
58,women,1 most deprived,2008,20.6283476723561,2.55017071395471,9.31802216782098,0.101423332848543,66.4351315579828,132.053014814626,48431
58,women,1 most deprived,2009,21.314927575573,2.55581610469633,9.53062895030384,0.100724327309259,67.7778096764864,131.263118240273,47165
58,women,1 most deprived,2010,21.9906842123646,2.53444553013141,9.74308147290101,0.0989835871679376,69.1005163254176,131.065555364654,47654
58,women,1 most deprived,2011,22.6490688917185,2.48872333552017,9.95577207541741,0.0962983038734422,70.4425785601824,131.486501747476,49100
58,women,1 most deprived,2012,23.2830635164918,2.42191367875688,10.1691413733493,0.0928258225250836,71.8464930698359,132.561016812858,50379
58,women,1 most deprived,2013,23.8852407501917,2.33764106479132,10.3836787495947,0.0887892096877318,73.3581695242972,134.334598567565,50202
58,women,1 most deprived,2014,24.4478423377879,2.23966669028649,10.5999230501825,0.0844717211089949,75.0274507087546,136.865096513857,52722
58,women,1 most deprived,2015,24.9628757002255,2.13169448585153,10.8184635331341,0.0801708512266684,76.9089506890208,140.225081943495,54936
59,women,1 most deprived,2001,18.5379245037965,2.1994761851636,8.36009866811707,0.10053110077345,64.0876150011411,124.960011610904,41962
59,women,1 most deprived,2002,18.7260756409213,2.28548010927662,8.55476446861926,0.102654640366435,64.3137986436219,130.613332081671,44056
59,women,1 most deprived,2003,19.0818024644901,2.37507507303512,8.75302770650067,0.104862681721501,65.0056144379431,134.357284785793,43584
59,women,1 most deprived,2004,19.5771788240314,2.46408981032361,8.95440460311917,0.106954688570143,66.0816935419367,136.425601237184,43736
59,women,1 most deprived,2005,20.1841340551261,2.54772278198628,9.15836313425411,0.108714546814838,67.4624316152856,137.149847080977,44630
59,women,1 most deprived,2006,20.8723206652311,2.62060258999092,9.3643213188326,0.109914776402209,69.0653616025387,136.918940118069,54096
59,women,1 most deprived,2007,21.6074420047679,2.67695110632155,9.5716458552855,0.110325547447049,70.8015915724486,136.145882824687,50820
59,women,1 most deprived,2008,22.3501011908624,2.71086095307599,9.77965116109756,0.109729037397849,72.5733504076138,135.245356613317,48551
59,women,1 most deprived,2009,23.0627340536033,2.71774833624217,9.98777733808057,0.107975625524121,74.2971381172487,134.572115544595,48001
59,women,1 most deprived,2010,23.7338907407026,2.69794936040352,10.1961553096905,0.105111430273754,75.9812294568708,134.269142834559,46570
59,women,1 most deprived,2011,24.3593543536754,2.65362099603178,10.4051237802703,0.101274838307189,77.6606027483502,134.429083370892,47594
59,women,1 most deprived,2012,24.9352250157915,2.58751766807386,10.615058590048,0.0966633109928114,79.373645081544,135.149248402237,48680
59,women,1 most deprived,2013,25.4579619458714,2.5028021897468,10.8263732078893,0.0915355477302412,81.1622274557175,136.535294249595,49947
59,women,1 most deprived,2014,25.9244199507574,2.40286000556155,11.039519366911,0.0862020276156502,83.0719867160254,138.705817222406,49971
59,women,1 most deprived,2015,26.3318793659123,2.29112858204885,11.2549878728394,0.0809751953657735,85.1528472974613,141.798111173173,52411
60,women,1 most deprived,2001,19.9100055337302,2.39336508199351,8.82330624695339,0.11462375529474,68.2728896397531,121.563796156485,41415
60,women,1 most deprived,2002,20.1090331345332,2.47491645203225,9.00890169864437,0.116179779001862,68.4742662674817,128.308008224869,41608
60,women,1 most deprived,2003,20.5044511187031,2.56051421023769,9.1979607878397,0.117739954440497,69.2739033393217,133.307109018187,43485
60,women,1 most deprived,2004,21.0605012553063,2.6460157530159,9.39011977801349,0.119081936355762,70.5707437153918,136.6898621002,43008
60,women,1 most deprived,2005,21.7409933749887,2.72671249875708,9.58498069205398,0.119974273066768,72.2673430201257,138.687179316871,43013
60,women,1 most deprived,2006,22.5064399904685,2.79737585176901,9.78210998725997,0.120182501948468,74.2628205565883,139.600513950463,43773
60,women,1 most deprived,2007,23.311900564234,2.85239530945732,9.9810374148736,0.119480014271162,76.4473378753324,139.772638983157,53296
60,women,1 most deprived,2008,24.105650160517,2.88601927450215,10.1812550940843,0.117663866758909,78.6981485284376,139.564692786422,50265
60,women,1 most deprived,2009,24.838995719378,2.89367236464782,10.3823509940954,0.114614139857458,80.9056627168444,139.305131470719,48019
60,women,1 most deprived,2010,25.4996422997984,2.87524807991493,10.5844318878565,0.110424823951733,83.0638380502001,139.174925676549,47435
60,women,1 most deprived,2011,26.0859578656908,2.83230061009181,10.7877574387402,0.105283904872301,85.1964547815635,139.318081940974,46705
60,women,1 most deprived,2012,26.5974539972246,2.76696997399222,10.9926116534591,0.0994331244757817,87.3303738431905,139.880404845037,47133
60,women,1 most deprived,2013,27.0347275109152,2.68184889271338,11.1993033718517,0.0931664435925904,89.4955031141983,141.013115988369,48441
60,women,1 most deprived,2014,27.3993818990292,2.5798420770874,11.4081668358661,0.0868170108571209,91.7248569923094,142.878121510156,49743
60,women,1 most deprived,2015,27.6939325225111,2.46402691058835,11.6195623512629,0.0807049641711284,94.0547282301052,145.655179247376,49758
61,women,1 most deprived,2001,21.3622150967247,2.61046176525827,9.26396503109529,0.130171430081737,72.2867122348005,118.166704127853,43244
61,women,1 most deprived,2002,21.5644869405679,2.68589200382593,9.43638445030688,0.130906457594025,72.4375677513552,125.913610385804,40696
61,women,1 most deprived,2003,21.9918746625717,2.76560655038673,9.61221080455861,0.131538829913884,73.3289574298599,132.125931151464,40870
61,women,1 most deprived,2004,22.6007363936203,2.84555292792641,9.7912339143452,0.131830986533859,74.8410035995006,136.838396329683,42583
61,women,1 most deprived,2005,23.3467894226149,2.92119614659322,9.97322414768235,0.131545190321141,76.8603425522644,140.184267774783,42296
61,women,1 most deprived,2006,24.1814918302903,2.98755330162288,10.1579315302906,0.130451435048735,79.270178089682,142.37342501353,42195
61,women,1 most deprived,2007,25.049414013637,3.03930735632488,10.3450849129834,0.128339698010158,81.9423390178936,143.669303233623,42802
61,women,1 most deprived,2008,25.8867742079776,3.07100872961936,10.5343912072233,0.125036312254614,84.731347964798,144.368196350483,52587
61,women,1 most deprived,2009,26.634107731366,3.07821476702607,10.7256135987338,0.120464878583972,87.5019119135299,144.758863429708,49567
61,women,1 most deprived,2010,27.2783634324116,3.06035836504665,10.9188190317723,0.114777453298021,90.2289088369876,145.038864000589,47271
61,women,1 most deprived,2011,27.8205151564314,3.01832457141062,11.1141612783277,0.108216958269879,92.9180005945572,145.38352832452,47510
61,women,1 most deprived,2012,28.2634801962028,2.95355771203993,11.3118051640248,0.101069747164753,95.5765335959676,145.970009723867,46363
61,women,1 most deprived,2013,28.6119051762492,2.86798644713716,11.5119269088413,0.0936606321353033,98.2135166927897,146.979154015613,46748
61,women,1 most deprived,2014,28.8719260322275,2.76393359682157,11.7147144925434,0.0863372129885752,100.839601354158,148.599589400127,48034
61,women,1 most deprived,2015,29.0509148750975,2.64401614143572,11.9203680479389,0.0794172173325203,103.467068077186,151.034216389658,49234
62,women,1 most deprived,2001,22.9107089034337,2.85111299737397,9.69888683091077,0.147117592889465,76.249502384798,114.922344103654,43961
62,women,1 most deprived,2002,23.1070564538025,2.91811969187897,9.85384814600993,0.14673531100903,76.3136156838687,123.503489646232,42660
62,women,1 most deprived,2003,23.5559802089491,2.98927260068418,10.0122312775603,0.14611921419208,77.2622876594275,130.771651438674,39856
62,women,1 most deprived,2004,24.2061419038293,3.06070962166741,10.1740064243013,0.145027107709473,78.9585643500804,136.688829717283,40292
62,women,1 most deprived,2005,25.0054842890474,3.12818861613939,10.3391386357584,0.143227666801936,81.2760717871925,141.306795180415,41897
62,women,1 most deprived,2006,25.8969021858464,3.187114721774,10.5075874737995,0.140509724101162,84.0859795860665,144.753592272972,41669
62,women,1 most deprived,2007,26.8151890451357,3.23263150539951,10.6793066716004,0.13669505782173,87.2464059412397,147.216907338705,41292
62,women,1 most deprived,2008,27.6854877140015,3.25978198091825,10.8542437914046,0.131654081294224,90.5941728568362,148.927147728313,42025
62,women,1 most deprived,2009,28.4385674140951,3.26442639562132,11.0323540896746,0.125366393095919,93.9717821472501,150.125882634251,51997
62,women,1 most deprived,2010,29.0606770235313,3.2455583438688,11.2136446950841,0.118049088495669,97.3318167677233,151.003795485651,48707
62,women,1 most deprived,2011,29.5551167565586,3.20336658099397,11.3981350861177,0.110001088427071,100.655629233592,151.742654310122,47356
62,women,1 most deprived,2012,29.9278276503372,3.13855542622983,11.5858432671608,0.101549095604632,103.923295635735,152.528843337976,46970
62,women,1 most deprived,2013,30.1870057563223,3.05232540509917,11.7767856866399,0.0930401025966915,107.113721558158,153.552806234921,45802
62,women,1 most deprived,2014,30.3426904992188,2.94633533007407,11.9709771511735,0.0848245784918979,110.204776561742,155.010829860648,46340
62,women,1 most deprived,2015,30.4063499826577,2.82264733315781,12.168430735948,0.0772055804747407,113.173457695604,157.109293476723,47549
63,women,1 most deprived,2001,24.575412775929,3.11508741671384,10.1489271623293,0.165334116123505,80.3186220523129,111.967795118593,43575
63,women,1 most deprived,2002,24.7549302819976,3.17063209974754,10.2817973230963,0.163499233606308,80.2472859327852,121.145810263782,43133
63,women,1 most deprived,2003,25.2118323207599,3.22961783531078,10.4181758543069,0.161279793830116,81.1979303032599,129.204633605305,41758
63,women,1 most deprived,2004,25.8875807524066,3.28852900010222,10.5582341208959,0.158443875117386,83.0188990622479,136.060978816318,39099
63,women,1 most deprived,2005,26.7230174977707,3.34358705662925,10.702150785039,0.15478279198598,85.5742865288159,141.711943982513,39489
63,women,1 most deprived,2006,27.6534426259542,3.3907746808086,10.8501121895021,0.150120928181017,88.7280258482639,146.227260613241,41063
63,women,1 most deprived,2007,28.6052270598195,3.4259063981652,11.0023127676199,0.144327851277776,92.3307765910604,149.737643604583,40799
63,women,1 most deprived,2008,29.4942260320414,3.44474897962391,11.1589554821645,0.137331848363517,96.2093434691388,152.421487587395,40572
63,women,1 most deprived,2009,30.24316839355,3.44367539702179,11.320193826444,0.129178105185677,100.190880060419,154.477305495486,41359
63,women,1 most deprived,2010,30.8375920159961,3.42130244342388,11.4859500937478,0.120151158564511,104.204565665164,156.067650463975,51352
63,women,1 most deprived,2011,31.2824740114848,3.37714272790364,11.6560787239339,0.110601844830215,108.202793094923,157.35342059343,48709
63,women,1 most deprived,2012,31.5859488130317,3.3111656199068,11.8304222501674,0.100888076705463,112.131838582898,158.503907636028,46816
63,women,1 most deprived,2013,31.7587822234089,3.22382491671577,12.0088104228702,0.0913663973901476,115.932115557579,159.69439662595,46247
63,women,1 most deprived,2014,31.8138204177221,3.11606912058371,12.1910593484655,0.0823759665314225,119.538700145761,161.105645758198,45240
63,women,1 most deprived,2015,31.7654446696937,2.98933226918658,12.3769706473927,0.0741917758534387,122.882160828077,162.925365716153,45995
64,women,1 most deprived,2001,26.3806732216182,3.40137699631826,10.6391140858725,0.184607916560346,84.6892952991588,109.426343071672,42815
64,women,1 most deprived,2002,26.5304372618916,3.44158454930617,10.7446338506122,0.18095425544447,84.4184315299915,118.903644508471,42458
64,women,1 most deprived,2003,26.9781033548095,3.48374052557167,10.8538318791493,0.176753452036937,85.2917139486562,127.388328710269,42444
64,women,1 most deprived,2004,27.65884706256,3.52491117929109,10.9670968504613,0.171803033251852,87.1457347443956,134.781973248242,40924
64,women,1 most deprived,2005,28.5075335916637,3.56202104866082,11.0848338262241,0.165936134403932,89.8388308121359,141.061447747233,38183
64,women,1 most deprived,2006,29.4534028917654,3.59187633504418,11.2074655704922,0.159030667090596,93.2329965262163,146.27361317966,38571
64,women,1 most deprived,2007,30.4164847161583,3.61121658334701,11.3354340237881,0.151019313624987,97.1788466260404,150.526032420471,40244
64,women,1 most deprived,2008,31.3060185846971,3.61679562455508,11.4692019440943,0.141899416411196,101.50311401338,153.97567296082,40077
64,women,1 most deprived,2009,32.0391831705896,3.60573544249838,11.609116758861,0.131786960952621,106.027674587454,156.797395162165,39877
64,women,1 most deprived,2010,32.6006773357311,3.57637593543377,11.7549847895681,0.121030727785519,110.659534497774,159.111272361477,40600
64,women,1 most deprived,2011,32.9960669138122,3.52762352559924,11.9064610268132,0.110023864886614,115.319666801218,161.031939978576,51844
64,women,1 most deprived,2012,33.2343375464742,3.45877411159058,12.0631816473548,0.0991417641530986,119.916264228594,162.684321197673,47967
64,women,1 most deprived,2013,33.3273092372767,3.36957305478588,12.2247619047149,0.0887347521244677,124.344971149631,164.200936157755,46393
64,women,1 most deprived,2014,33.2890221050601,3.26026264105855,12.390794128112,0.0791150494790488,128.489915374351,165.720218902298,45691
64,women,1 most deprived,2015,33.1351272124568,3.13161239394623,12.5608458429751,0.0705162688738033,132.225673644297,167.385956825757,44756
